sequenceID,fold
344_chr17,3
344_chr2,4
344_chr3,6
344_chr4,5
345_chr1,4
345_chr11,1
345_chr17,3
345_chr2,5
345_chr3,3
345_chr4,2
346_chr1,6
346_chr11,5
346_chr17,3
346_chr2,1
346_chr3,1
346_chr4,6
347_chr1,6
347_chr11,2
347_chr17,4
347_chr2,4
347_chr3,3
347_chr4,6
348_chr1,4
348_chr11,2
348_chr13,4
348_chr14,3
348_chr17,1
348_chr2,4
348_chr3,3
348_chr4,5
349_chr1,5
349_chr11,6
349_chr17,4
349_chr2,4
349_chr3,2
349_chr4,5
34_chr1,6
34_chr11,6
34_chr17,6
34_chr2,6
34_chr3,3
34_chr4,2
350_chr1,5
350_chr11,6
350_chr17,3
350_chr2,6
350_chr3,1
350_chr4,2
351_chr1,3
351_chr11,2
351_chr17,1
351_chr2,5
351_chr3,2
351_chr4,1
352_chr1,5
352_chr11,2
352_chr17,1
352_chr2,5
352_chr3,2
352_chr4,6
353_chr1,1
353_chr11,6
353_chr17,6
353_chr2,5
353_chr3,6
353_chr4,2
354_chr1,2
354_chr11,5
354_chr17,3
354_chr2,6
354_chr3,6
354_chr4,4
355_chr1,3
355_chr11,5
355_chr17,2
355_chr2,4
355_chr3,3
355_chr4,6
356_chr1,5
356_chr11,2
356_chr17,3
356_chr2,1
356_chr3,5
356_chr4,3
357_chr1,4
357_chr11,3
357_chr13,2
357_chr17,3
357_chr2,3
357_chr3,4
357_chr4,2
357_chrX,5
358_chr1,6
358_chr11,3
358_chr12,6
358_chr17,4
358_chr2,5
358_chr3,6
358_chr4,3
358_chr6,1
358_chrX,1
359_chr1,1
359_chr11,6
359_chr17,6
359_chr2,3
359_chr3,5
359_chr4,3
35_chr1,2
35_chr11,5
35_chr17,4
35_chr2,6
35_chr22,1
35_chr3,6
35_chr4,6
35_chr7,1
360_chr1,1
360_chr11,2
360_chr17,1
360_chr2,3
360_chr3,2
360_chr4,3
360_chr5,1
360_chrX,5
361_chr1,1
361_chr11,3
361_chr17,5
361_chr2,2
361_chr3,2
361_chr4,3
362_chr1,2
362_chr11,5
362_chr17,1
362_chr19,4
362_chr2,3
362_chr3,4
362_chr4,1
362_chr8,2
363_chr1,1
363_chr11,6
363_chr17,1
363_chr2,5
363_chr3,3
363_chr4,5
364_chr1,2
364_chr11,2
364_chr17,3
364_chr2,1
364_chr3,3
365_chr1,2
365_chr11,4
365_chr17,1
365_chr2,6
365_chr3,1
365_chr4,3
365_chrX,5
366_chr1,5
366_chr11,4
366_chr17,3
366_chr2,1
366_chr3,4
366_chr4,1
367_chr1,5
367_chr11,4
367_chr17,2
367_chr2,3
367_chr3,5
367_chr4,4
368_chr11,1
368_chr17,2
368_chr2,3
368_chr9,6
369_chr1,3
369_chr11,6
369_chr16,2
369_chr17,1
369_chr19,3
369_chr2,4
369_chr3,4
369_chr4,3
36_chr1,1
36_chr11,6
36_chr17,6
36_chr2,5
36_chr3,5
36_chr4,5
371_chr1,4
371_chr10,3
371_chr11,3
371_chr14,1
371_chr16,1
371_chr17,5
371_chr2,5
371_chr3,2
371_chr4,1
371_chr9,3
373_chr1,3
373_chr11,5
373_chr13,6
373_chr14,2
373_chr17,4
373_chr2,6
373_chr3,5
373_chr4,5
373_chrX,1
375_chr1,5
375_chr12,4
375_chr14,4
375_chr17,4
375_chr2,3
375_chr3,5
375_chr4,1
375_chr7,2
376_chr1,1
376_chr11,2
376_chr17,6
376_chr2,4
376_chr3,3
376_chr4,3
377_chr1,4
377_chr11,3
377_chr17,4
377_chr2,2
377_chr3,4
377_chr4,5
377_chrX,2
378_chr1,5
378_chr10,2
378_chr11,2
378_chr17,1
378_chr2,2
378_chr3,2
378_chr4,2
378_chr7,2
379_chr1,4
379_chr11,1
379_chr17,5
379_chr2,6
379_chr3,4
379_chr4,4
379_chr5,6
379_chrX,1
37_chr1,6
37_chr11,6
37_chr17,1
37_chr2,2
37_chr3,3
37_chr4,6
380_chr1,3
380_chr11,5
380_chr12,5
380_chr17,3
380_chr19,6
380_chr2,2
380_chr3,2
380_chr4,6
381_chr1,2
381_chr11,5
381_chr12,5
381_chr17,3
381_chr2,4
381_chr3,6
381_chr4,2
382_chr1,6
382_chr11,6
382_chr17,4
382_chr2,4
382_chr3,4
382_chr4,3
383_chr1,5
383_chr11,2
383_chr17,5
383_chr2,3
383_chr3,4
383_chr4,5
383_chrX,3
384_chr1,3
384_chr11,6
384_chr17,6
384_chr2,3
384_chr3,4
384_chr4,5
385_chr1,4
385_chr11,3
385_chr17,6
385_chr2,5
385_chr3,1
385_chr4,3
386_chr1,2
386_chr11,4
386_chr17,3
386_chr2,5
386_chr3,2
386_chr4,2
387_chr1,4
387_chr11,3
387_chr14,3
387_chr17,4
387_chr2,2
387_chr3,2
387_chr4,2
387_chr5,6
388_chr1,6
388_chr11,5
388_chr17,1
388_chr2,6
388_chr3,6
388_chr4,6
389_chr1,6
389_chr11,4
389_chr17,1
389_chr2,4
389_chr3,1
389_chr4,2
38_chr1,3
38_chr17,4
38_chr2,6
38_chr3,5
38_chr4,3
390_chr1,4
390_chr11,3
390_chr17,5
390_chr2,6
390_chr3,3
390_chr4,4
391_chr1,5
391_chr11,6
391_chr17,4
391_chr2,1
391_chr3,6
391_chr4,2
392_chr1,1
392_chr11,3
392_chr17,6
392_chr2,4
392_chr3,3
392_chr4,3
393_chr1,1
393_chr11,6
393_chr17,3
393_chr2,4
393_chr3,3
393_chr4,1
394_chr1,1
394_chr11,3
394_chr17,5
394_chr2,4
394_chr3,5
394_chr4,3
395_chr1,4
395_chr11,5
395_chr17,5
395_chr2,4
395_chr3,1
395_chr4,1
396_chr1,1
396_chr11,1
396_chr17,3
396_chr2,6
396_chr3,5
396_chr4,1
397_chr1,1
397_chr11,4
397_chr17,2
397_chr2,3
397_chr3,3
397_chr4,4
398_chr1,1
398_chr11,5
398_chr17,1
398_chr2,4
398_chr3,2
398_chr4,5
399_chr1,3
399_chr11,5
399_chr17,3
399_chr2,6
399_chr3,1
399_chr4,6
39_chr1,3
39_chr11,3
39_chr17,6
39_chr18,5
39_chr2,3
39_chr20,1
39_chr3,6
39_chr4,3
39_chr7,2
39_chr8,1
400_chr1,2
400_chr11,5
400_chr17,5
400_chr2,2
400_chr3,4
400_chr4,1
401_chr1,5
401_chr11,5
401_chr17,3
401_chr2,4
401_chr3,4
401_chr4,5
402_chr1,3
402_chr11,3
402_chr17,6
402_chr2,6
402_chr3,1
402_chr4,4
403_chr1,4
403_chr11,5
403_chr17,1
403_chr2,4
403_chr3,2
403_chr4,5
405_chr1,4
405_chr11,1
405_chr17,6
405_chr2,6
405_chr3,1
405_chr4,1
406_chr1,6
406_chr11,4
406_chr17,4
406_chr2,3
406_chr3,5
406_chr4,1
407_chr1,2
407_chr11,5
407_chr17,6
407_chr2,6
407_chr3,4
407_chr4,4
408_chr1,3
408_chr11,4
408_chr17,3
408_chr2,4
408_chr3,6
408_chr4,6
409_chr1,1
409_chr11,1
409_chr17,5
409_chr2,1
409_chr3,5
409_chr4,2
40_chr1,5
40_chr11,1
40_chr17,1
40_chr2,2
40_chr3,1
40_chr4,6
410_chr1,1
410_chr11,5
410_chr17,2
410_chr2,6
410_chr3,6
410_chr4,3
411_chr1,5
411_chr11,4
411_chr17,3
411_chr2,3
411_chr3,1
411_chr4,1
412_chr1,6
412_chr11,1
412_chr17,1
412_chr2,2
412_chr3,4
412_chr4,1
413_chr1,4
413_chr11,6
413_chr17,1
413_chr2,6
413_chr3,4
413_chr4,3
414_chr1,1
414_chr11,1
414_chr17,1
414_chr2,3
414_chr3,2
414_chr4,4
415_chr1,4
415_chr11,5
415_chr17,1
415_chr2,6
415_chr3,1
415_chr4,6
416_chr1,3
416_chr11,5
416_chr17,4
416_chr2,2
416_chr3,6
416_chr4,6
417_chr1,3
417_chr11,2
417_chr17,4
417_chr2,2
417_chr3,4
417_chr4,1
418_chr1,2
418_chr11,3
418_chr17,5
418_chr2,6
418_chr3,5
418_chr4,4
419_chr1,2
419_chr11,5
419_chr17,4
419_chr2,4
419_chr3,2
419_chr4,1
41_chr1,1
41_chr11,2
41_chr17,5
41_chr2,4
41_chr3,6
41_chr4,5
420_chr1,2
420_chr11,1
420_chr17,6
420_chr2,3
420_chr3,5
420_chr4,2
421_chr1,1
421_chr11,2
421_chr17,4
421_chr2,6
421_chr3,6
421_chr4,5
421_chr5,5
422_chr1,6
422_chr11,2
422_chr17,1
422_chr2,4
422_chr3,1
422_chr4,1
423_chr1,3
423_chr11,3
423_chr17,4
423_chr2,5
423_chr3,4
423_chr4,6
424_chr1,4
424_chr11,2
424_chr17,5
424_chr2,1
424_chr3,4
424_chr4,6
425_chr1,5
425_chr11,2
425_chr17,3
425_chr2,4
425_chr3,4
425_chr4,2
427_chr1,6
427_chr11,3
427_chr17,4
427_chr2,6
427_chr3,5
427_chr4,2
428_chr1,4
428_chr11,6
428_chr17,2
428_chr2,5
428_chr3,3
428_chr4,4
429_chr1,5
429_chr11,3
429_chr17,1
429_chr2,1
429_chr3,1
429_chr4,5
429_chr5,6
429_chr6,3
42_chr1,6
42_chr11,4
42_chr17,6
42_chr2,4
42_chr3,3
42_chr4,1
430_chr1,4
430_chr11,5
430_chr17,4
430_chr2,6
430_chr3,1
430_chr4,1
431_chr1,1
431_chr11,3
431_chr17,6
431_chr2,4
431_chr3,2
431_chr4,2
432_chr1,6
432_chr11,4
432_chr17,3
432_chr2,1
432_chr3,3
432_chr4,3
433_chr1,5
433_chr11,2
433_chr17,2
433_chr2,6
433_chr3,1
433_chr4,2
434_chr1,2
434_chr11,5
434_chr17,6
434_chr2,6
434_chr3,4
434_chr4,5
435_chr1,3
435_chr11,3
435_chr17,4
435_chr2,1
435_chr3,1
435_chr4,2
436_chr1,6
436_chr11,4
436_chr17,2
436_chr2,2
436_chr3,2
436_chr4,5
437_chr1,1
437_chr11,6
437_chr17,6
437_chr2,2
437_chr3,5
437_chr4,6
438_chr1,4
438_chr11,6
438_chr17,5
438_chr2,6
438_chr3,2
438_chr4,1
439_chr1,5
439_chr11,3
439_chr17,4
439_chr2,2
439_chr3,5
439_chr4,2
43_chr1,2
43_chr11,4
43_chr17,4
43_chr2,3
43_chr3,1
43_chr4,2
440_chr1,3
440_chr11,6
440_chr2,5
440_chr3,2
440_chr4,1
441_chr1,6
441_chr11,2
441_chr17,5
441_chr2,5
441_chr3,3
441_chr4,1
442_chr1,5
442_chr11,4
442_chr17,1
442_chr2,2
442_chr3,4
442_chr4,5
443_chr1,3
443_chr11,6
443_chr17,1
443_chr2,6
443_chr3,1
443_chr4,5
444_chr1,6
444_chr11,1
444_chr17,3
444_chr2,5
444_chr3,4
444_chr4,5
445_chr1,3
445_chr11,5
445_chr17,2
445_chr2,1
445_chr3,6
445_chr4,5
446_chr1,4
446_chr10,6
446_chr11,5
446_chr17,4
446_chr2,5
446_chr3,2
446_chr4,3
446_chr8,4
446_chr9,5
447_chr1,3
447_chr11,1
447_chr17,5
447_chr2,5
447_chr3,2
447_chr4,6
448_chr1,3
448_chr11,6
448_chr17,6
448_chr2,6
448_chr3,5
448_chr4,2
449_chr1,4
449_chr11,6
449_chr17,5
449_chr2,4
449_chr3,4
449_chr4,1
44_chr1,1
44_chr11,5
44_chr17,5
44_chr19,2
44_chr2,2
44_chr3,3
44_chr4,2
44_chr5,4
44_chr7,3
450_chr1,5
450_chr11,1
450_chr17,3
450_chr2,5
450_chr3,1
450_chr4,3
451_chr1,4
451_chr11,2
451_chr17,2
451_chr2,2
451_chr3,3
451_chr4,6
452_chr1,2
452_chr11,3
452_chr17,5
452_chr2,2
452_chr3,1
452_chr4,5
453_chr1,6
453_chr11,3
453_chr17,5
453_chr2,2
453_chr3,2
453_chr4,1
454_chr1,3
454_chr11,2
454_chr17,3
454_chr2,6
454_chr3,2
454_chr4,6
455_chr1,5
455_chr11,4
455_chr17,6
455_chr2,1
455_chr3,2
455_chr4,1
456_chr1,2
456_chr11,5
456_chr17,2
456_chr2,3
456_chr3,4
456_chr4,5
457_chr1,4
457_chr11,4
457_chr17,3
457_chr2,5
457_chr3,3
457_chr4,3
458_chr1,5
458_chr11,6
458_chr17,2
458_chr2,1
458_chr3,3
458_chr4,5
459_chr1,6
459_chr11,3
459_chr17,6
459_chr2,1
459_chr3,5
459_chr4,2
45_chr1,4
45_chr11,3
45_chr17,3
45_chr2,3
45_chr3,6
45_chr4,4
460_chr1,3
460_chr11,1
460_chr17,4
460_chr2,6
460_chr3,2
460_chr4,6
462_chr1,2
462_chr11,6
462_chr17,5
462_chr2,3
462_chr3,2
462_chr4,5
463_chr1,4
463_chr11,2
463_chr17,3
463_chr2,1
463_chr3,2
463_chr4,1
464_chr1,6
464_chr11,1
464_chr17,1
464_chr2,3
464_chr3,4
464_chr4,1
465_chr1,6
465_chr11,2
465_chr17,2
465_chr2,1
465_chr3,5
465_chr4,1
466_chr1,1
466_chr11,1
466_chr17,1
466_chr2,4
466_chr3,4
466_chr4,3
468_chr1,3
468_chr11,2
468_chr17,5
468_chr2,6
468_chr3,4
468_chr4,5
469_chr1,2
469_chr11,5
469_chr17,6
469_chr2,5
469_chr3,5
469_chr4,1
46_chr1,3
46_chr11,3
46_chr17,6
46_chr2,6
46_chr3,1
46_chr4,6
470_chr1,4
470_chr11,3
470_chr17,6
470_chr2,1
470_chr3,2
470_chr4,1
470_chr9,5
471_chr1,1
471_chr11,4
471_chr17,4
471_chr2,6
471_chr3,2
471_chr4,5
472_chr1,2
472_chr11,5
472_chr17,4
472_chr2,6
472_chr3,6
472_chr4,1
473_chr1,2
473_chr11,1
473_chr17,5
473_chr2,4
473_chr3,2
473_chr4,3
474_chr1,2
474_chr11,2
474_chr17,5
474_chr2,1
474_chr3,4
474_chr4,5
475_chr1,4
475_chr11,5
475_chr17,3
475_chr2,3
475_chr3,6
475_chr4,4
476_chr1,6
476_chr11,6
476_chr17,4
476_chr2,1
476_chr3,1
476_chr4,2
477_chr1,1
477_chr11,3
477_chr17,6
477_chr2,6
477_chr3,1
477_chr4,2
478_chr1,3
478_chr11,1
478_chr17,5
478_chr2,3
478_chr3,1
478_chr4,2
479_chr1,6
479_chr11,2
479_chr17,4
479_chr2,6
479_chr3,3
479_chr4,6
479_chr9,2
47_chr1,6
47_chr11,5
47_chr17,2
47_chr2,5
47_chr3,2
47_chr4,6
480_chr1,4
480_chr11,1
480_chr17,4
480_chr2,3
480_chr3,3
480_chr4,4
480_chr9,3
481_chr1,6
481_chr11,3
481_chr17,3
481_chr2,1
481_chr3,2
481_chr4,2
482_chr1,3
482_chr11,2
482_chr17,3
482_chr2,5
482_chr3,4
482_chr4,6
482_chr5,2
482_chr8,6
483_chr1,2
483_chr11,2
483_chr17,6
483_chr2,5
483_chr3,1
483_chr4,2
484_chr1,2
484_chr11,5
484_chr17,2
484_chr2,3
484_chr3,1
484_chr4,6
485_chr1,3
485_chr11,3
485_chr17,3
485_chr2,2
485_chr3,3
485_chr4,3
486_chr1,5
486_chr11,5
486_chr17,4
486_chr2,4
486_chr3,3
486_chr4,4
487_chr1,3
487_chr11,4
487_chr17,5
487_chr2,4
487_chr3,1
487_chr4,6
487_chr6,2
488_chr1,4
488_chr11,6
488_chr17,6
488_chr2,1
488_chr3,1
488_chr4,4
489_chr1,3
489_chr11,3
489_chr17,4
489_chr2,4
489_chr3,3
489_chr4,4
48_chr1,3
48_chr11,6
48_chr17,4
48_chr2,2
48_chr3,6
48_chr4,1
490_chr1,4
490_chr11,2
490_chr17,5
490_chr2,3
490_chr3,5
490_chr4,3
491_chr1,4
491_chr11,5
491_chr17,5
491_chr2,3
491_chr3,6
491_chr4,2
492_chr1,5
492_chr11,4
492_chr17,1
492_chr2,4
492_chr3,6
492_chr4,2
493_chr1,5
493_chr11,4
493_chr17,2
493_chr2,4
493_chr3,1
493_chr4,1
494_chr1,4
494_chr11,2
494_chr17,2
494_chr2,3
494_chr3,1
494_chr4,2
495_chr1,5
495_chr11,1
495_chr2,4
495_chr3,2
495_chr4,1
495_chr8,4
496_chr1,1
496_chr11,1
496_chr17,4
496_chr2,5
496_chr3,5
496_chr4,4
498_chr1,2
498_chr11,6
498_chr17,1
498_chr2,5
498_chr3,2
498_chr4,5
499_chr1,6
499_chr11,3
499_chr17,6
499_chr2,2
499_chr3,1
499_chr4,6
49_chr1,1
49_chr11,6
49_chr17,1
49_chr2,1
49_chr3,6
49_chr4,2
4_chr1,3
4_chr11,6
4_chr17,4
4_chr2,5
4_chr3,5
4_chr4,6
4_chr6,3
501_chr1,2
501_chr11,6
501_chr17,2
501_chr2,3
501_chr3,1
501_chr4,4
503_chr1,2
503_chr10,1
503_chr11,6
503_chr14,3
503_chr17,4
503_chr2,2
503_chr3,5
503_chr4,2
503_chr6,6
503_chr8,5
503_chrX,6
504_chr1,1
504_chr11,2
504_chr16,3
504_chr19,6
504_chr2,1
504_chr3,6
504_chr4,1
504_chr8,5
505_chr1,1
505_chr10,2
505_chr11,4
505_chr13,2
505_chr14,2
505_chr16,2
505_chr17,3
505_chr2,2
505_chr3,1
505_chr4,3
505_chr5,3
505_chr9,4
505_chrX,3
506_chr1,2
506_chr11,4
506_chr17,1
506_chr2,1
506_chr21,6
506_chr3,6
506_chr4,4
506_chr9,5
507_chr1,6
507_chr11,3
507_chr17,4
507_chr2,1
507_chr3,5
507_chr4,4
508_chr1,1
508_chr11,2
508_chr17,3
508_chr2,1
508_chr3,6
508_chr4,1
509_chr1,4
509_chr11,5
509_chr17,3
509_chr2,2
509_chr3,6
509_chr4,3
50_chr1,3
50_chr11,2
50_chr13,1
50_chr14,3
50_chr16,3
50_chr17,6
50_chr2,5
50_chr3,4
50_chr4,2
50_chr6,6
50_chr9,2
510_chr1,5
510_chr11,3
510_chr17,1
510_chr2,1
510_chr3,5
510_chr4,6
511_chr1,3
511_chr11,1
511_chr17,3
511_chr2,2
511_chr3,5
511_chr4,1
512_chr1,3
512_chr11,2
512_chr17,3
512_chr2,4
512_chr3,4
512_chr4,6
513_chr1,2
513_chr10,1
513_chr11,5
513_chr16,2
513_chr17,4
513_chr2,1
513_chr3,5
513_chr4,4
513_chr7,3
515_chr1,1
515_chr11,6
515_chr17,5
515_chr2,2
515_chr3,3
515_chr4,5
516_chr1,4
516_chr11,1
516_chr17,3
516_chr2,1
516_chr3,3
516_chr4,6
519_chr1,1
519_chr11,6
519_chr17,1
519_chr2,5
519_chr3,4
519_chr4,1
51_chr1,5
51_chr11,3
51_chr17,6
51_chr2,1
51_chr3,1
51_chr4,6
520_chr1,6
520_chr11,2
520_chr17,2
520_chr2,4
520_chr3,6
520_chr4,2
521_chr1,2
521_chr11,6
521_chr17,3
521_chr2,1
521_chr3,4
521_chr4,6
522_chr1,5
522_chr11,5
522_chr17,2
522_chr2,1
522_chr21,3
522_chr3,5
522_chr4,2
523_chr1,1
523_chr11,2
523_chr17,5
523_chr2,3
523_chr3,3
523_chr4,1
523_chr9,2
524_chr1,4
524_chr11,5
524_chr17,5
524_chr2,3
524_chr3,3
524_chr4,2
525_chr1,2
525_chr11,6
525_chr17,4
525_chr2,1
525_chr3,6
525_chr4,3
526_chr1,4
526_chr11,5
526_chr17,5
526_chr2,3
526_chr3,3
526_chr4,5
527_chr1,3
527_chr11,2
527_chr17,2
527_chr2,1
527_chr3,6
527_chr4,6
528_chr1,4
528_chr11,4
528_chr17,3
528_chr2,4
528_chr3,2
528_chr4,2
529_chr1,4
529_chr11,2
529_chr17,2
529_chr2,1
529_chr3,3
529_chr4,3
52_chr1,1
52_chr11,3
52_chr17,2
52_chr2,5
52_chr3,6
52_chr4,4
530_chr1,4
530_chr11,6
530_chr17,3
530_chr2,2
530_chr3,4
530_chr4,5
531_chr1,4
531_chr11,3
531_chr17,4
531_chr2,2
531_chr3,2
531_chr4,2
532_chr1,3
532_chr11,5
532_chr17,1
532_chr2,2
532_chr3,1
532_chr4,4
533_chr1,2
533_chr11,3
533_chr17,6
533_chr2,4
533_chr3,2
533_chr4,4
534_chr1,3
534_chr11,3
534_chr17,6
534_chr2,2
534_chr3,6
534_chr4,4
535_chr1,3
535_chr11,2
535_chr17,6
535_chr2,1
535_chr3,4
535_chr4,5
536_chr1,6
536_chr11,5
536_chr17,1
536_chr2,1
536_chr3,6
536_chr4,1
537_chr1,4
537_chr11,2
537_chr17,2
537_chr2,3
537_chr3,1
537_chr4,1
538_chr1,2
538_chr11,1
538_chr17,6
538_chr2,6
538_chr3,3
538_chr4,3
539_chr1,4
539_chr11,3
539_chr17,3
539_chr2,6
539_chr3,2
539_chr4,4
53_chr1,1
53_chr11,6
53_chr17,6
53_chr2,5
53_chr3,1
53_chr4,2
540_chr1,1
540_chr11,2
540_chr17,4
540_chr2,5
540_chr3,2
540_chr4,3
541_chr1,5
541_chr11,1
541_chr17,1
541_chr2,1
541_chr3,2
541_chr4,2
542_chr1,5
542_chr11,6
542_chr17,4
542_chr2,2
542_chr3,1
542_chr4,5
543_chr1,5
543_chr11,4
543_chr17,6
543_chr2,5
543_chr3,6
543_chr4,3
544_chr1,1
544_chr11,5
544_chr17,6
544_chr2,6
544_chr3,5
544_chr4,6
545_chr1,4
545_chr11,6
545_chr17,2
545_chr2,1
545_chr3,4
545_chr4,2
546_chr1,4
546_chr11,2
546_chr17,2
546_chr2,3
546_chr3,5
546_chr4,4
547_chr1,2
547_chr11,1
547_chr17,2
547_chr2,1
547_chr3,3
547_chr4,2
548_chr1,5
548_chr11,1
548_chr17,2
548_chr2,5
548_chr3,1
548_chr4,5
54_chr1,1
54_chr11,5
54_chr17,6
54_chr2,2
54_chr3,6
54_chr4,5
550_chr1,2
550_chr11,2
550_chr17,2
550_chr2,6
550_chr3,4
550_chr4,4
551_chr1,2
551_chr11,1
551_chr17,4
551_chr2,6
551_chr3,4
551_chr4,5
552_chr1,6
552_chr11,1
552_chr17,5
552_chr2,6
552_chr3,2
552_chr4,2
553_chr1,3
553_chr11,3
553_chr17,3
553_chr2,1
553_chr3,4
553_chr4,4
554_chr1,6
554_chr11,6
554_chr17,1
554_chr2,4
554_chr3,2
554_chr4,4
555_chr1,4
555_chr11,4
555_chr17,5
555_chr2,1
555_chr3,6
555_chr4,5
556_chr1,2
556_chr11,6
556_chr17,3
556_chr2,3
556_chr3,2
556_chr4,4
557_chr1,2
557_chr11,1
557_chr17,4
557_chr2,2
557_chr3,1
557_chr4,2
558_chr1,2
558_chr11,2
558_chr17,6
558_chr2,3
558_chr3,6
558_chr4,3
559_chr1,1
559_chr11,1
559_chr17,4
559_chr2,1
559_chr3,4
559_chr4,6
55_chr1,1
55_chr11,2
55_chr17,2
55_chr2,4
55_chr3,5
55_chr4,4
560_chr1,3
560_chr11,4
560_chr17,4
560_chr2,4
560_chr3,3
560_chr4,5
561_chr1,3
561_chr11,1
561_chr17,6
561_chr2,4
561_chr3,5
561_chr4,2
563_chr1,5
563_chr11,4
563_chr17,3
563_chr2,4
563_chr3,3
563_chr4,2
564_chr1,3
564_chr11,3
564_chr17,1
564_chr2,4
564_chr3,4
564_chr4,4
565_chr1,5
565_chr11,1
565_chr17,5
565_chr2,1
565_chr3,5
565_chr4,4
566_chr1,5
566_chr11,3
566_chr17,1
566_chr2,2
566_chr3,1
566_chr4,1
567_chr1,3
567_chr11,2
567_chr17,3
567_chr2,5
567_chr3,2
567_chr4,3
568_chr1,1
568_chr11,4
568_chr17,6
568_chr2,2
568_chr3,5
568_chr4,3
569_chr1,1
569_chr11,2
569_chr17,3
569_chr2,5
569_chr3,3
569_chr4,1
56_chr1,3
56_chr11,4
56_chr17,2
56_chr2,3
56_chr3,4
56_chr4,1
570_chr1,1
570_chr11,1
570_chr17,3
570_chr2,6
570_chr3,3
570_chr4,2
571_chr1,5
571_chr11,3
571_chr17,4
571_chr2,2
571_chr3,1
571_chr4,3
572_chr1,3
572_chr11,6
572_chr17,3
572_chr2,5
572_chr3,5
572_chr4,6
573_chr1,2
573_chr11,6
573_chr17,5
573_chr2,1
573_chr3,3
573_chr4,1
574_chr1,3
574_chr11,5
574_chr17,3
574_chr2,4
574_chr3,4
574_chr4,1
575_chr1,2
575_chr11,2
575_chr17,1
575_chr2,6
575_chr3,2
575_chr4,4
576_chr1,4
576_chr11,4
576_chr17,6
576_chr2,5
576_chr3,1
576_chr4,3
577_chr1,5
577_chr11,1
577_chr17,2
577_chr2,2
577_chr3,6
577_chr4,2
578_chr1,3
578_chr11,1
578_chr17,3
578_chr2,4
578_chr3,5
578_chr4,6
579_chr1,4
579_chr11,6
579_chr17,2
579_chr2,6
579_chr3,1
579_chr4,1
57_chr1,2
57_chr11,4
57_chr12,1
57_chr13,5
57_chr14,1
57_chr16,5
57_chr17,5
57_chr19,2
57_chr2,3
57_chr3,6
57_chr4,3
57_chr5,6
57_chr7,5
57_chr8,5
580_chr1,5
580_chr11,4
580_chr17,6
580_chr2,5
580_chr3,4
580_chr4,2
581_chr1,6
581_chr11,1
581_chr17,4
581_chr2,5
581_chr3,3
581_chr4,1
582_chr1,5
582_chr11,2
582_chr17,5
582_chr2,6
582_chr3,6
582_chr4,1
583_chr1,6
583_chr11,5
583_chr17,3
583_chr2,2
583_chr3,6
583_chr4,6
584_chr1,6
584_chr11,6
584_chr17,4
584_chr2,5
584_chr3,5
584_chr4,3
585_chr1,3
585_chr11,6
585_chr17,3
585_chr2,5
585_chr3,6
585_chr4,6
586_chr1,4
586_chr11,5
586_chr17,1
586_chr2,6
586_chr3,4
586_chr4,5
586_chr6,3
587_chr1,2
587_chr11,6
587_chr17,5
587_chr2,1
587_chr3,3
587_chr4,6
588_chr1,3
588_chr11,6
588_chr16,1
588_chr2,4
588_chr3,1
588_chr4,5
589_chr1,4
589_chr11,5
589_chr17,3
589_chr2,2
589_chr3,3
589_chr4,6
58_chr1,4
58_chr11,5
58_chr17,3
58_chr2,5
58_chr3,6
58_chr4,2
590_chr1,6
590_chr11,2
590_chr17,3
590_chr2,3
590_chr3,1
590_chr4,5
591_chr1,1
591_chr11,4
591_chr17,2
591_chr2,3
591_chr3,4
591_chr4,5
592_chr1,3
592_chr11,6
592_chr17,5
592_chr2,5
592_chr3,3
592_chr4,2
593_chr1,2
593_chr11,5
593_chr17,1
593_chr2,5
593_chr3,4
593_chr4,6
594_chr1,1
594_chr11,4
594_chr17,4
594_chr2,5
594_chr3,3
594_chr4,3
596_chr1,6
596_chr11,5
596_chr17,2
596_chr2,3
596_chr3,3
596_chr4,3
597_chr1,4
597_chr11,1
597_chr17,4
597_chr2,5
597_chr3,6
597_chr4,4
598_chr1,2
598_chr11,6
598_chr17,4
598_chr2,1
598_chr3,6
598_chr4,6
599_chr1,3
599_chr11,5
599_chr17,5
599_chr2,5
599_chr3,5
599_chr4,4
5_chr1,6
5_chr11,3
5_chr17,3
5_chr2,5
5_chr3,5
5_chr4,6
601_chr1,1
601_chr11,6
601_chr17,5
601_chr2,1
601_chr3,3
601_chr4,4
602_chr1,6
602_chr11,2
602_chr17,2
602_chr2,1
602_chr3,5
602_chr4,3
603_chr1,2
603_chr11,1
603_chr17,1
603_chr2,1
603_chr3,4
603_chr4,2
60_chr1,4
60_chr11,5
60_chr17,1
60_chr2,1
60_chr3,4
60_chr4,3
61_chr1,6
61_chr11,4
61_chr17,6
61_chr2,6
61_chr3,5
61_chr4,5
62_chr1,6
62_chr11,4
62_chr17,4
62_chr2,5
62_chr3,4
62_chr4,3
63_chr1,6
63_chr11,3
63_chr17,1
63_chr2,5
63_chr3,3
63_chr4,3
64_chr1,1
64_chr11,4
64_chr17,2
64_chr19,5
64_chr2,6
64_chr3,5
64_chr4,1
64_chrX,2
65_chr1,5
65_chr11,1
65_chr17,6
65_chr2,4
65_chr3,1
65_chr4,5
66_chr1,4
66_chr11,5
66_chr17,4
66_chr2,6
66_chr21,6
66_chr3,6
